Timestamp,Equipment Name,Water Consumed (Liters),Energy Consumed (kWh),
21/02/2026 08:00,Cooling Tower A (Torre Enfriamiento),742,77.5,
21/02/2026 08:00,Cooling Tower B (Torre Enfriamiento),797.2,71.2,
21/02/2026 08:00,HVAC Chiller Unit 1 (Enfriadora),0,236.4,
21/02/2026 08:00,HVAC Chiller Unit 2 (Enfriadora),0,277.2,
21/02/2026 08:00,Industrial Washer A (Lavandería),391,19,
21/02/2026 08:00,Industrial Washer B (Lavandería),282,16.6,
21/02/2026 08:00,Tunnel Dishwasher (Cocina),263,35.7,
21/02/2026 08:00,Pool Pump & Heater System,27.6,60,
21/02/2026 08:00,Main Electric Boiler (Caldera),28.8,153.5,
21/02/2026 09:00,Cooling Tower A (Torre Enfriamiento),506.1,57,
21/02/2026 09:00,Cooling Tower B (Torre Enfriamiento),470.9,66.4,
21/02/2026 09:00,HVAC Chiller Unit 1 (Enfriadora),0,323.7,
21/02/2026 09:00,HVAC Chiller Unit 2 (Enfriadora),0,260.9,
21/02/2026 09:00,Industrial Washer A (Lavandería),267.6,21.6,
21/02/2026 09:00,Industrial Washer B (Lavandería),278.4,19.3,
21/02/2026 09:00,Tunnel Dishwasher (Cocina),204,8,
21/02/2026 09:00,Pool Pump & Heater System,14,52.1,
21/02/2026 09:00,Main Electric Boiler (Caldera),36.7,119,
21/02/2026 10:00,Cooling Tower A (Torre Enfriamiento),1207.9,84.7,
21/02/2026 10:00,Cooling Tower B (Torre Enfriamiento),1352.1,97.3,
21/02/2026 10:00,HVAC Chiller Unit 1 (Enfriadora),0,466.7,
21/02/2026 10:00,HVAC Chiller Unit 2 (Enfriadora),0,386.8,
21/02/2026 10:00,Industrial Washer A (Lavandería),521,37.6,
21/02/2026 10:00,Industrial Washer B (Lavandería),525.7,25.8,
21/02/2026 10:00,Tunnel Dishwasher (Cocina),167.9,25.2,
21/02/2026 10:00,Pool Pump & Heater System,38,90.1,
21/02/2026 10:00,Main Electric Boiler (Caldera),57,200.1,
21/02/2026 11:00,Cooling Tower A (Torre Enfriamiento),794.2,92.9,
21/02/2026 11:00,Cooling Tower B (Torre Enfriamiento),796.1,138.1,
21/02/2026 11:00,HVAC Chiller Unit 1 (Enfriadora),0,407.2,
21/02/2026 11:00,HVAC Chiller Unit 2 (Enfriadora),0,345.2,
21/02/2026 11:00,Industrial Washer A (Lavandería),585.7,32.5,
21/02/2026 11:00,Industrial Washer B (Lavandería),458,28.6,
21/02/2026 11:00,Tunnel Dishwasher (Cocina),235.5,35,
21/02/2026 11:00,Pool Pump & Heater System,11.2,45.3,
21/02/2026 11:00,Main Electric Boiler (Caldera),87,281.2,
21/02/2026 12:00,Cooling Tower A (Torre Enfriamiento),801.9,104.4,
21/02/2026 12:00,Cooling Tower B (Torre Enfriamiento),957.2,122.1,
21/02/2026 12:00,HVAC Chiller Unit 1 (Enfriadora),0,472.2,
21/02/2026 12:00,HVAC Chiller Unit 2 (Enfriadora),0,439.1,
21/02/2026 12:00,Industrial Washer A (Lavandería),624.4,29.9,
21/02/2026 12:00,Industrial Washer B (Lavandería),676.4,32.9,
21/02/2026 12:00,Tunnel Dishwasher (Cocina),277,50.8,
21/02/2026 12:00,Pool Pump & Heater System,45.6,68.7,
21/02/2026 12:00,Main Electric Boiler (Caldera),55,289.6,
21/02/2026 13:00,Cooling Tower A (Torre Enfriamiento),1540.5,93,
21/02/2026 13:00,Cooling Tower B (Torre Enfriamiento),689.6,121.9,
21/02/2026 13:00,HVAC Chiller Unit 1 (Enfriadora),0,432.1,
21/02/2026 13:00,HVAC Chiller Unit 2 (Enfriadora),0,457.5,
21/02/2026 13:00,Industrial Washer A (Lavandería),644.4,40.8,
21/02/2026 13:00,Industrial Washer B (Lavandería),398.2,25.7,
21/02/2026 13:00,Tunnel Dishwasher (Cocina),352.1,53.4,
21/02/2026 13:00,Pool Pump & Heater System,67.4,96.4,
21/02/2026 13:00,Main Electric Boiler (Caldera),63.8,224.8,
21/02/2026 14:00,Cooling Tower A (Torre Enfriamiento),944.4,78.1,
21/02/2026 14:00,Cooling Tower B (Torre Enfriamiento),867.7,105.4,
21/02/2026 14:00,HVAC Chiller Unit 1 (Enfriadora),0,398.4,
21/02/2026 14:00,HVAC Chiller Unit 2 (Enfriadora),0,310.8,
21/02/2026 14:00,Industrial Washer A (Lavandería),507.8,29.4,
21/02/2026 14:00,Industrial Washer B (Lavandería),453,27.9,
21/02/2026 14:00,Tunnel Dishwasher (Cocina),233.3,40.5,
21/02/2026 14:00,Pool Pump & Heater System,19.4,38.1,
21/02/2026 14:00,Main Electric Boiler (Caldera),65.3,212.3,
21/02/2026 15:00,Cooling Tower A (Torre Enfriamiento),974.9,104.7,
21/02/2026 15:00,Cooling Tower B (Torre Enfriamiento),797.4,99.5,
21/02/2026 15:00,HVAC Chiller Unit 1 (Enfriadora),0,487.8,
21/02/2026 15:00,HVAC Chiller Unit 2 (Enfriadora),0,440.8,
21/02/2026 15:00,Industrial Washer A (Lavandería),578.3,33.5,
21/02/2026 15:00,Industrial Washer B (Lavandería),538.9,34,
21/02/2026 15:00,Tunnel Dishwasher (Cocina),323.4,29.5,
21/02/2026 15:00,Pool Pump & Heater System,58.4,82.7,
21/02/2026 15:00,Main Electric Boiler (Caldera),52,205,
21/02/2026 16:00,Cooling Tower A (Torre Enfriamiento),876.2,100.4,
21/02/2026 16:00,Cooling Tower B (Torre Enfriamiento),1086.8,110.8,
21/02/2026 16:00,HVAC Chiller Unit 1 (Enfriadora),0,412.9,
21/02/2026 16:00,HVAC Chiller Unit 2 (Enfriadora),0,305.5,
21/02/2026 16:00,Industrial Washer A (Lavandería),493.7,33.1,
21/02/2026 16:00,Industrial Washer B (Lavandería),502.7,25.2,
21/02/2026 16:00,Tunnel Dishwasher (Cocina),295.6,41.6,
21/02/2026 16:00,Pool Pump & Heater System,11.5,85.8,
21/02/2026 16:00,Main Electric Boiler (Caldera),53.6,245.4,
21/02/2026 17:00,Cooling Tower A (Torre Enfriamiento),1286.9,78.9,
21/02/2026 17:00,Cooling Tower B (Torre Enfriamiento),870.8,104,
21/02/2026 17:00,HVAC Chiller Unit 1 (Enfriadora),0,398.9,
21/02/2026 17:00,HVAC Chiller Unit 2 (Enfriadora),0,441.7,
21/02/2026 17:00,Industrial Washer A (Lavandería),424.4,30.6,
21/02/2026 17:00,Industrial Washer B (Lavandería),437.5,26.9,
21/02/2026 17:00,Tunnel Dishwasher (Cocina),286.6,41.5,
21/02/2026 17:00,Pool Pump & Heater System,28.5,60.8,
21/02/2026 17:00,Main Electric Boiler (Caldera),63.1,265.2,
21/02/2026 18:00,Cooling Tower A (Torre Enfriamiento),812.8,70.6,
21/02/2026 18:00,Cooling Tower B (Torre Enfriamiento),824.6,116.1,
21/02/2026 18:00,HVAC Chiller Unit 1 (Enfriadora),0,350.7,
21/02/2026 18:00,HVAC Chiller Unit 2 (Enfriadora),0,281.6,
21/02/2026 18:00,Industrial Washer A (Lavandería),544.2,21.5,
21/02/2026 18:00,Industrial Washer B (Lavandería),460.7,22.5,
21/02/2026 18:00,Tunnel Dishwasher (Cocina),357.2,35.5,
21/02/2026 18:00,Pool Pump & Heater System,19.6,56,
21/02/2026 18:00,Main Electric Boiler (Caldera),33.4,204.7,
21/02/2026 19:00,Cooling Tower A (Torre Enfriamiento),1072.2,99,
21/02/2026 19:00,Cooling Tower B (Torre Enfriamiento),1238.2,150.8,
21/02/2026 19:00,HVAC Chiller Unit 1 (Enfriadora),0,407.3,
21/02/2026 19:00,HVAC Chiller Unit 2 (Enfriadora),0,457.4,
21/02/2026 19:00,Industrial Washer A (Lavandería),400.8,35.3,
21/02/2026 19:00,Industrial Washer B (Lavandería),457.7,25.2,
21/02/2026 19:00,Tunnel Dishwasher (Cocina),252.4,52.9,
21/02/2026 19:00,Pool Pump & Heater System,51.9,78.1,
21/02/2026 19:00,Main Electric Boiler (Caldera),47.9,320.7,
21/02/2026 20:00,Cooling Tower A (Torre Enfriamiento),673.3,92.5,
21/02/2026 20:00,Cooling Tower B (Torre Enfriamiento),696.4,118.4,
21/02/2026 20:00,HVAC Chiller Unit 1 (Enfriadora),0,410.9,
21/02/2026 20:00,HVAC Chiller Unit 2 (Enfriadora),0,404.6,
21/02/2026 20:00,Industrial Washer A (Lavandería),359,35,
21/02/2026 20:00,Industrial Washer B (Lavandería),521.1,21.4,
21/02/2026 20:00,Tunnel Dishwasher (Cocina),192.2,38.2,
21/02/2026 20:00,Pool Pump & Heater System,28.2,59.6,
21/02/2026 20:00,Main Electric Boiler (Caldera),43.8,246.4,
21/02/2026 21:00,Cooling Tower A (Torre Enfriamiento),1311,82.8,
21/02/2026 21:00,Cooling Tower B (Torre Enfriamiento),924.7,103.8,
21/02/2026 21:00,HVAC Chiller Unit 1 (Enfriadora),0,505,
21/02/2026 21:00,HVAC Chiller Unit 2 (Enfriadora),0,332.4,
21/02/2026 21:00,Industrial Washer A (Lavandería),704.9,33.3,
21/02/2026 21:00,Industrial Washer B (Lavandería),522.6,20.9,
21/02/2026 21:00,Tunnel Dishwasher (Cocina),322.6,33.8,
21/02/2026 21:00,Pool Pump & Heater System,49.4,52.6,
21/02/2026 21:00,Main Electric Boiler (Caldera),55.9,212.3,
21/02/2026 22:00,Cooling Tower A (Torre Enfriamiento),1093.7,95.3,
21/02/2026 22:00,Cooling Tower B (Torre Enfriamiento),1261.7,135,
21/02/2026 22:00,HVAC Chiller Unit 1 (Enfriadora),0,409.7,
21/02/2026 22:00,HVAC Chiller Unit 2 (Enfriadora),0,305.6,
21/02/2026 22:00,Industrial Washer A (Lavandería),478.5,45,
21/02/2026 22:00,Industrial Washer B (Lavandería),455,35.2,
21/02/2026 22:00,Tunnel Dishwasher (Cocina),266.2,36.3,
21/02/2026 22:00,Pool Pump & Heater System,45.8,84.7,
21/02/2026 22:00,Main Electric Boiler (Caldera),76.1,242.5,
21/02/2026 23:00,Cooling Tower A (Torre Enfriamiento),670.5,79.6,
21/02/2026 23:00,Cooling Tower B (Torre Enfriamiento),639.9,96.2,
21/02/2026 23:00,HVAC Chiller Unit 1 (Enfriadora),0,293.2,
21/02/2026 23:00,HVAC Chiller Unit 2 (Enfriadora),0,351.3,
21/02/2026 23:00,Industrial Washer A (Lavandería),393.4,23.7,
21/02/2026 23:00,Industrial Washer B (Lavandería),349.2,16.4,
21/02/2026 23:00,Tunnel Dishwasher (Cocina),148.4,24.2,
21/02/2026 23:00,Pool Pump & Heater System,24.4,57.6,
21/02/2026 23:00,Main Electric Boiler (Caldera),59.4,170.2,
22/02/2026 00:00,Cooling Tower A (Torre Enfriamiento),243.7,25.6,
22/02/2026 00:00,Cooling Tower B (Torre Enfriamiento),337.5,26.5,
22/02/2026 00:00,HVAC Chiller Unit 1 (Enfriadora),0,136.7,
22/02/2026 00:00,HVAC Chiller Unit 2 (Enfriadora),0,123.4,
22/02/2026 00:00,Industrial Washer A (Lavandería),13.2,0.9,
22/02/2026 00:00,Industrial Washer B (Lavandería),14.7,0.8,
22/02/2026 00:00,Tunnel Dishwasher (Cocina),9.5,1.2,
22/02/2026 00:00,Pool Pump & Heater System,6.5,22.3,
22/02/2026 00:00,Main Electric Boiler (Caldera),14.9,37.2,
22/02/2026 01:00,Cooling Tower A (Torre Enfriamiento),256.1,33,
22/02/2026 01:00,Cooling Tower B (Torre Enfriamiento),273.2,33,
22/02/2026 01:00,HVAC Chiller Unit 1 (Enfriadora),0,104.6,
22/02/2026 01:00,HVAC Chiller Unit 2 (Enfriadora),0,103.7,
22/02/2026 01:00,Industrial Washer A (Lavandería),10.9,0.7,
22/02/2026 01:00,Industrial Washer B (Lavandería),14.5,0.7,
22/02/2026 01:00,Tunnel Dishwasher (Cocina),9.4,1.2,
22/02/2026 01:00,Pool Pump & Heater System,8.4,29.2,
22/02/2026 01:00,Main Electric Boiler (Caldera),15.4,74.4,
22/02/2026 02:00,Cooling Tower A (Torre Enfriamiento),389.7,45.4,
22/02/2026 02:00,Cooling Tower B (Torre Enfriamiento),500.4,57.8,
22/02/2026 02:00,HVAC Chiller Unit 1 (Enfriadora),0,196.2,
22/02/2026 02:00,HVAC Chiller Unit 2 (Enfriadora),0,175.5,
22/02/2026 02:00,Industrial Washer A (Lavandería),31.7,1,
22/02/2026 02:00,Industrial Washer B (Lavandería),20.7,1.4,
22/02/2026 02:00,Tunnel Dishwasher (Cocina),19,2.2,
22/02/2026 02:00,Pool Pump & Heater System,18.2,31.2,
22/02/2026 02:00,Main Electric Boiler (Caldera),32.6,114.3,
22/02/2026 03:00,Cooling Tower A (Torre Enfriamiento),322.5,30.2,
22/02/2026 03:00,Cooling Tower B (Torre Enfriamiento),196.5,38.2,
22/02/2026 03:00,HVAC Chiller Unit 1 (Enfriadora),0,143.8,
22/02/2026 03:00,HVAC Chiller Unit 2 (Enfriadora),0,126.7,
22/02/2026 03:00,Industrial Washer A (Lavandería),12.9,1.1,
22/02/2026 03:00,Industrial Washer B (Lavandería),16.1,1,
22/02/2026 03:00,Tunnel Dishwasher (Cocina),13.8,0.7,
22/02/2026 03:00,Pool Pump & Heater System,9.2,22.8,
22/02/2026 03:00,Main Electric Boiler (Caldera),28.9,60.6,
22/02/2026 04:00,Cooling Tower A (Torre Enfriamiento),341.7,39.2,
22/02/2026 04:00,Cooling Tower B (Torre Enfriamiento),447.5,37.8,
22/02/2026 04:00,HVAC Chiller Unit 1 (Enfriadora),0,184.9,
22/02/2026 04:00,HVAC Chiller Unit 2 (Enfriadora),0,125.7,
22/02/2026 04:00,Industrial Washer A (Lavandería),19,1.1,
22/02/2026 04:00,Industrial Washer B (Lavandería),19.6,0.6,
22/02/2026 04:00,Tunnel Dishwasher (Cocina),14.4,1.7,
22/02/2026 04:00,Pool Pump & Heater System,18.7,38.2,
22/02/2026 04:00,Main Electric Boiler (Caldera),17.7,56.8,
22/02/2026 05:00,Cooling Tower A (Torre Enfriamiento),310.3,38.5,
22/02/2026 05:00,Cooling Tower B (Torre Enfriamiento),375.6,37.3,
22/02/2026 05:00,HVAC Chiller Unit 1 (Enfriadora),0,148.3,
22/02/2026 05:00,HVAC Chiller Unit 2 (Enfriadora),0,127.7,
22/02/2026 05:00,Industrial Washer A (Lavandería),14,1.2,
22/02/2026 05:00,Industrial Washer B (Lavandería),20,1.2,
22/02/2026 05:00,Tunnel Dishwasher (Cocina),8.9,1.7,
22/02/2026 05:00,Pool Pump & Heater System,11.5,33,
22/02/2026 05:00,Main Electric Boiler (Caldera),27.7,87.6,
22/02/2026 06:00,Cooling Tower A (Torre Enfriamiento),590.3,76.3,
22/02/2026 06:00,Cooling Tower B (Torre Enfriamiento),760.5,103.2,
22/02/2026 06:00,HVAC Chiller Unit 1 (Enfriadora),0,337.8,
22/02/2026 06:00,HVAC Chiller Unit 2 (Enfriadora),0,318.7,
22/02/2026 06:00,Industrial Washer A (Lavandería),334.1,29.2,
22/02/2026 06:00,Industrial Washer B (Lavandería),321.1,16.2,
22/02/2026 06:00,Tunnel Dishwasher (Cocina),220.6,34.8,
22/02/2026 06:00,Pool Pump & Heater System,21.9,67.7,
22/02/2026 06:00,Main Electric Boiler (Caldera),43.9,222.1,
22/02/2026 07:00,Cooling Tower A (Torre Enfriamiento),884.8,79.1,
22/02/2026 07:00,Cooling Tower B (Torre Enfriamiento),810.9,60.4,
22/02/2026 07:00,HVAC Chiller Unit 1 (Enfriadora),0,228.5,
22/02/2026 07:00,HVAC Chiller Unit 2 (Enfriadora),0,301.6,
22/02/2026 07:00,Industrial Washer A (Lavandería),427.8,17.6,
22/02/2026 07:00,Industrial Washer B (Lavandería),308.1,22.1,
22/02/2026 07:00,Tunnel Dishwasher (Cocina),253.3,30.9,
22/02/2026 07:00,Pool Pump & Heater System,34.4,38.6,
22/02/2026 07:00,Main Electric Boiler (Caldera),40.7,227.2,
22/02/2026 08:00,Cooling Tower A (Torre Enfriamiento),740.9,99.9,
22/02/2026 08:00,Cooling Tower B (Torre Enfriamiento),1113.3,95.9,
22/02/2026 08:00,HVAC Chiller Unit 1 (Enfriadora),0,386.3,
22/02/2026 08:00,HVAC Chiller Unit 2 (Enfriadora),0,342.9,
22/02/2026 08:00,Industrial Washer A (Lavandería),334,19.7,
22/02/2026 08:00,Industrial Washer B (Lavandería),496.5,26.6,
22/02/2026 08:00,Tunnel Dishwasher (Cocina),297,37.1,
22/02/2026 08:00,Pool Pump & Heater System,40.1,58,
22/02/2026 08:00,Main Electric Boiler (Caldera),58.2,190.2,
22/02/2026 09:00,Cooling Tower A (Torre Enfriamiento),785.5,62.7,
22/02/2026 09:00,Cooling Tower B (Torre Enfriamiento),609.6,83,
22/02/2026 09:00,HVAC Chiller Unit 1 (Enfriadora),0,249.3,
22/02/2026 09:00,HVAC Chiller Unit 2 (Enfriadora),0,339.5,
22/02/2026 09:00,Industrial Washer A (Lavandería),472.7,24.2,
22/02/2026 09:00,Industrial Washer B (Lavandería),305.5,25,
22/02/2026 09:00,Tunnel Dishwasher (Cocina),320.1,32.9,
22/02/2026 09:00,Pool Pump & Heater System,31.9,57.3,
22/02/2026 09:00,Main Electric Boiler (Caldera),52.7,178.7,
22/02/2026 10:00,Cooling Tower A (Torre Enfriamiento),437.8,89.1,
22/02/2026 10:00,Cooling Tower B (Torre Enfriamiento),808.1,112.1,
22/02/2026 10:00,HVAC Chiller Unit 1 (Enfriadora),0,493.1,
22/02/2026 10:00,HVAC Chiller Unit 2 (Enfriadora),0,405.9,
22/02/2026 10:00,Industrial Washer A (Lavandería),627,34.2,
22/02/2026 10:00,Industrial Washer B (Lavandería),521.3,29.4,
22/02/2026 10:00,Tunnel Dishwasher (Cocina),317.6,41,
22/02/2026 10:00,Pool Pump & Heater System,41.1,98.9,
22/02/2026 10:00,Main Electric Boiler (Caldera),69.1,250.1,
22/02/2026 11:00,Cooling Tower A (Torre Enfriamiento),1228.6,92.6,
22/02/2026 11:00,Cooling Tower B (Torre Enfriamiento),1009.9,102.6,
22/02/2026 11:00,HVAC Chiller Unit 1 (Enfriadora),0,361,
22/02/2026 11:00,HVAC Chiller Unit 2 (Enfriadora),0,396.7,
22/02/2026 11:00,Industrial Washer A (Lavandería),653.7,33.8,
22/02/2026 11:00,Industrial Washer B (Lavandería),568.4,27.4,
22/02/2026 11:00,Tunnel Dishwasher (Cocina),335.2,34.7,
22/02/2026 11:00,Pool Pump & Heater System,32.7,76.3,
22/02/2026 11:00,Main Electric Boiler (Caldera),65.7,254.4,
22/02/2026 12:00,Cooling Tower A (Torre Enfriamiento),825.9,64.6,
22/02/2026 12:00,Cooling Tower B (Torre Enfriamiento),580,93.8,
22/02/2026 12:00,HVAC Chiller Unit 1 (Enfriadora),0,342.9,
22/02/2026 12:00,HVAC Chiller Unit 2 (Enfriadora),0,372.8,
22/02/2026 12:00,Industrial Washer A (Lavandería),449,24.5,
22/02/2026 12:00,Industrial Washer B (Lavandería),240.4,25.5,
22/02/2026 12:00,Tunnel Dishwasher (Cocina),219.7,32.1,
22/02/2026 12:00,Pool Pump & Heater System,19.5,37.3,
22/02/2026 12:00,Main Electric Boiler (Caldera),72.8,226.1,
22/02/2026 13:00,Cooling Tower A (Torre Enfriamiento),916.1,104.9,
22/02/2026 13:00,Cooling Tower B (Torre Enfriamiento),1316.8,91.3,
22/02/2026 13:00,HVAC Chiller Unit 1 (Enfriadora),0,386.2,
22/02/2026 13:00,HVAC Chiller Unit 2 (Enfriadora),0,367.8,
22/02/2026 13:00,Industrial Washer A (Lavandería),328.2,26.2,
22/02/2026 13:00,Industrial Washer B (Lavandería),543.2,27,
22/02/2026 13:00,Tunnel Dishwasher (Cocina),314,35.8,
22/02/2026 13:00,Pool Pump & Heater System,26.2,88.3,
22/02/2026 13:00,Main Electric Boiler (Caldera),47.5,233.4,
22/02/2026 14:00,Cooling Tower A (Torre Enfriamiento),648.2,108.7,
22/02/2026 14:00,Cooling Tower B (Torre Enfriamiento),1298.9,131.7,
22/02/2026 14:00,HVAC Chiller Unit 1 (Enfriadora),0,536.3,
22/02/2026 14:00,HVAC Chiller Unit 2 (Enfriadora),0,332.8,
22/02/2026 14:00,Industrial Washer A (Lavandería),717.7,32.1,
22/02/2026 14:00,Industrial Washer B (Lavandería),667.9,25.3,
22/02/2026 14:00,Tunnel Dishwasher (Cocina),276.4,31.3,
22/02/2026 14:00,Pool Pump & Heater System,46.7,83.8,
22/02/2026 14:00,Main Electric Boiler (Caldera),41.1,167.1,
22/02/2026 15:00,Cooling Tower A (Torre Enfriamiento),866,118.7,
22/02/2026 15:00,Cooling Tower B (Torre Enfriamiento),1304.8,95.4,
22/02/2026 15:00,HVAC Chiller Unit 1 (Enfriadora),0,371.4,
22/02/2026 15:00,HVAC Chiller Unit 2 (Enfriadora),0,438.1,
22/02/2026 15:00,Industrial Washer A (Lavandería),628.1,29.5,
22/02/2026 15:00,Industrial Washer B (Lavandería),591.2,24.1,
22/02/2026 15:00,Tunnel Dishwasher (Cocina),181.1,39.7,
22/02/2026 15:00,Pool Pump & Heater System,38.5,70.1,
22/02/2026 15:00,Main Electric Boiler (Caldera),41,182.7,
22/02/2026 16:00,Cooling Tower A (Torre Enfriamiento),1065.4,104.3,
22/02/2026 16:00,Cooling Tower B (Torre Enfriamiento),1166.3,97.1,
22/02/2026 16:00,HVAC Chiller Unit 1 (Enfriadora),0,371.7,
22/02/2026 16:00,HVAC Chiller Unit 2 (Enfriadora),0,465.4,
22/02/2026 16:00,Industrial Washer A (Lavandería),656.1,28.2,
22/02/2026 16:00,Industrial Washer B (Lavandería),454.6,33.2,
22/02/2026 16:00,Tunnel Dishwasher (Cocina),267.7,44.3,
22/02/2026 16:00,Pool Pump & Heater System,36.6,47.5,
22/02/2026 16:00,Main Electric Boiler (Caldera),66.1,253.5,
22/02/2026 17:00,Cooling Tower A (Torre Enfriamiento),981.8,111,
22/02/2026 17:00,Cooling Tower B (Torre Enfriamiento),1087.3,109.7,
22/02/2026 17:00,HVAC Chiller Unit 1 (Enfriadora),0,408.2,
22/02/2026 17:00,HVAC Chiller Unit 2 (Enfriadora),0,414.7,
22/02/2026 17:00,Industrial Washer A (Lavandería),590.5,31.8,
22/02/2026 17:00,Industrial Washer B (Lavandería),541.9,33.1,
22/02/2026 17:00,Tunnel Dishwasher (Cocina),318,36,
22/02/2026 17:00,Pool Pump & Heater System,46.9,47.7,
22/02/2026 17:00,Main Electric Boiler (Caldera),40.8,253.8,
22/02/2026 18:00,Cooling Tower A (Torre Enfriamiento),699.6,93.5,
22/02/2026 18:00,Cooling Tower B (Torre Enfriamiento),1027.3,89,
22/02/2026 18:00,HVAC Chiller Unit 1 (Enfriadora),0,364.9,
22/02/2026 18:00,HVAC Chiller Unit 2 (Enfriadora),0,273.8,
22/02/2026 18:00,Industrial Washer A (Lavandería),606.2,18.2,
22/02/2026 18:00,Industrial Washer B (Lavandería),475.9,24.4,
22/02/2026 18:00,Tunnel Dishwasher (Cocina),267.9,37.8,
22/02/2026 18:00,Pool Pump & Heater System,21.1,58.5,
22/02/2026 18:00,Main Electric Boiler (Caldera),68.5,252.7,
22/02/2026 19:00,Cooling Tower A (Torre Enfriamiento),734.6,92.9,
22/02/2026 19:00,Cooling Tower B (Torre Enfriamiento),1164.2,82,
22/02/2026 19:00,HVAC Chiller Unit 1 (Enfriadora),0,278.7,
22/02/2026 19:00,HVAC Chiller Unit 2 (Enfriadora),0,263.4,
22/02/2026 19:00,Industrial Washer A (Lavandería),443.7,22,
22/02/2026 19:00,Industrial Washer B (Lavandería),441.3,22.8,
22/02/2026 19:00,Tunnel Dishwasher (Cocina),172.1,20.8,
22/02/2026 19:00,Pool Pump & Heater System,33.4,62.8,
22/02/2026 19:00,Main Electric Boiler (Caldera),44.2,152.3,
22/02/2026 20:00,Cooling Tower A (Torre Enfriamiento),826.4,108.4,
22/02/2026 20:00,Cooling Tower B (Torre Enfriamiento),823.5,118.5,
22/02/2026 20:00,HVAC Chiller Unit 1 (Enfriadora),0,609.2,
22/02/2026 20:00,HVAC Chiller Unit 2 (Enfriadora),0,476,
22/02/2026 20:00,Industrial Washer A (Lavandería),547.1,37.5,
22/02/2026 20:00,Industrial Washer B (Lavandería),433.7,23.5,
22/02/2026 20:00,Tunnel Dishwasher (Cocina),304.9,44.2,
22/02/2026 20:00,Pool Pump & Heater System,21.1,68.6,
22/02/2026 20:00,Main Electric Boiler (Caldera),59.3,305.1,
22/02/2026 21:00,Cooling Tower A (Torre Enfriamiento),1047,89.7,
22/02/2026 21:00,Cooling Tower B (Torre Enfriamiento),1246.9,105.2,
22/02/2026 21:00,HVAC Chiller Unit 1 (Enfriadora),0,403.7,
22/02/2026 21:00,HVAC Chiller Unit 2 (Enfriadora),0,370.1,
22/02/2026 21:00,Industrial Washer A (Lavandería),491.4,26.2,
22/02/2026 21:00,Industrial Washer B (Lavandería),439.2,26.7,
22/02/2026 21:00,Tunnel Dishwasher (Cocina),224.6,29.2,
22/02/2026 21:00,Pool Pump & Heater System,20.7,100.2,
22/02/2026 21:00,Main Electric Boiler (Caldera),64.1,231.2,
22/02/2026 22:00,Cooling Tower A (Torre Enfriamiento),838.5,96.7,
22/02/2026 22:00,Cooling Tower B (Torre Enfriamiento),1047.3,95.9,
22/02/2026 22:00,HVAC Chiller Unit 1 (Enfriadora),0,363,
22/02/2026 22:00,HVAC Chiller Unit 2 (Enfriadora),0,361.7,
22/02/2026 22:00,Industrial Washer A (Lavandería),657.3,32.4,
22/02/2026 22:00,Industrial Washer B (Lavandería),433.4,30.6,
22/02/2026 22:00,Tunnel Dishwasher (Cocina),256.2,23.3,
22/02/2026 22:00,Pool Pump & Heater System,44.4,101.8,
22/02/2026 22:00,Main Electric Boiler (Caldera),70.2,172.4,
22/02/2026 23:00,Cooling Tower A (Torre Enfriamiento),585.4,77,
22/02/2026 23:00,Cooling Tower B (Torre Enfriamiento),616.8,89.8,
22/02/2026 23:00,HVAC Chiller Unit 1 (Enfriadora),0,265.8,
22/02/2026 23:00,HVAC Chiller Unit 2 (Enfriadora),0,301.5,
22/02/2026 23:00,Industrial Washer A (Lavandería),339.8,23.6,
22/02/2026 23:00,Industrial Washer B (Lavandería),360.8,20.9,
22/02/2026 23:00,Tunnel Dishwasher (Cocina),230.8,24.9,
22/02/2026 23:00,Pool Pump & Heater System,33.3,54.5,
22/02/2026 23:00,Main Electric Boiler (Caldera),32.3,245.6,
23/02/2026 00:00,Cooling Tower A (Torre Enfriamiento),333.5,36.9,
23/02/2026 00:00,Cooling Tower B (Torre Enfriamiento),250.6,38.7,
23/02/2026 00:00,HVAC Chiller Unit 1 (Enfriadora),0,131.9,
23/02/2026 00:00,HVAC Chiller Unit 2 (Enfriadora),0,108.1,
23/02/2026 00:00,Industrial Washer A (Lavandería),15.9,1.1,
23/02/2026 00:00,Industrial Washer B (Lavandería),11.6,1,
23/02/2026 00:00,Tunnel Dishwasher (Cocina),10.7,1.3,
23/02/2026 00:00,Pool Pump & Heater System,5.6,14.9,
