Timestamp,Equipment Name,Water Consumed (Liters),Energy Consumed (kWh)
2026-02-23 13:00:00,Cooling Tower B (Torre Enfriamiento),1154.4,112.1
2026-02-23 13:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,350.1
2026-02-23 13:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,361.2
2026-02-23 13:00:00,Industrial Washer A (Lavandería),541.6,32.6
2026-02-23 13:00:00,Industrial Washer B (Lavandería),527.3,23.4
2026-02-23 13:00:00,Tunnel Dishwasher (Cocina),201.4,29.0
2026-02-23 13:00:00,Pool Pump & Heater System,35.2,70.0
2026-02-23 13:00:00,Main Electric Boiler (Caldera),36.0,216.5
2026-02-23 14:00:00,Cooling Tower A (Torre Enfriamiento),667.4,107.2
2026-02-23 14:00:00,Cooling Tower B (Torre Enfriamiento),823.0,111.1
2026-02-23 14:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,343.8
2026-02-23 14:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,411.7
2026-02-23 14:00:00,Industrial Washer A (Lavandería),547.7,25.4
2026-02-23 14:00:00,Industrial Washer B (Lavandería),388.5,20.6
2026-02-23 14:00:00,Tunnel Dishwasher (Cocina),230.7,46.3
2026-02-23 14:00:00,Pool Pump & Heater System,33.6,46.1
2026-02-23 14:00:00,Main Electric Boiler (Caldera),49.2,208.7
2026-02-23 15:00:00,Cooling Tower A (Torre Enfriamiento),798.4,102.6
2026-02-23 15:00:00,Cooling Tower B (Torre Enfriamiento),710.1,69.3
2026-02-23 15:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,383.5
2026-02-23 15:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,359.2
2026-02-23 15:00:00,Industrial Washer A (Lavandería),374.9,17.6
2026-02-23 15:00:00,Industrial Washer B (Lavandería),543.3,28.1
2026-02-23 15:00:00,Tunnel Dishwasher (Cocina),127.5,31.8
2026-02-23 15:00:00,Pool Pump & Heater System,47.3,53.7
2026-02-23 15:00:00,Main Electric Boiler (Caldera),43.3,194.4
2026-02-23 16:00:00,Cooling Tower A (Torre Enfriamiento),846.3,93.5
2026-02-23 16:00:00,Cooling Tower B (Torre Enfriamiento),851.8,114.3
2026-02-23 16:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,350.1
2026-02-23 16:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,382.1
2026-02-23 16:00:00,Industrial Washer A (Lavandería),545.1,28.4
2026-02-23 16:00:00,Industrial Washer B (Lavandería),528.4,22.4
2026-02-23 16:00:00,Tunnel Dishwasher (Cocina),310.9,44.5
2026-02-23 16:00:00,Pool Pump & Heater System,43.9,35.1
2026-02-23 16:00:00,Main Electric Boiler (Caldera),63.7,251.0
2026-02-23 17:00:00,Cooling Tower A (Torre Enfriamiento),669.2,81.4
2026-02-23 17:00:00,Cooling Tower B (Torre Enfriamiento),901.5,88.3
2026-02-23 17:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,394.7
2026-02-23 17:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,280.6
2026-02-23 17:00:00,Industrial Washer A (Lavandería),332.6,26.1
2026-02-23 17:00:00,Industrial Washer B (Lavandería),385.6,19.6
2026-02-23 17:00:00,Tunnel Dishwasher (Cocina),162.6,35.4
2026-02-23 17:00:00,Pool Pump & Heater System,29.7,70.2
2026-02-23 17:00:00,Main Electric Boiler (Caldera),51.4,197.3
2026-02-23 18:00:00,Cooling Tower A (Torre Enfriamiento),665.7,103.3
2026-02-23 18:00:00,Cooling Tower B (Torre Enfriamiento),1192.0,103.9
2026-02-23 18:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,377.7
2026-02-23 18:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,384.4
2026-02-23 18:00:00,Industrial Washer A (Lavandería),455.7,16.3
2026-02-23 18:00:00,Industrial Washer B (Lavandería),380.7,24.1
2026-02-23 18:00:00,Tunnel Dishwasher (Cocina),223.0,34.8
2026-02-23 18:00:00,Pool Pump & Heater System,38.2,68.3
2026-02-23 18:00:00,Main Electric Boiler (Caldera),72.4,229.4
2026-02-23 19:00:00,Cooling Tower A (Torre Enfriamiento),702.9,105.4
2026-02-23 19:00:00,Cooling Tower B (Torre Enfriamiento),807.9,76.8
2026-02-23 19:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,372.5
2026-02-23 19:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,332.3
2026-02-23 19:00:00,Industrial Washer A (Lavandería),396.6,20.2
2026-02-23 19:00:00,Industrial Washer B (Lavandería),649.7,21.7
2026-02-23 19:00:00,Tunnel Dishwasher (Cocina),159.1,48.6
2026-02-23 19:00:00,Pool Pump & Heater System,37.4,50.2
2026-02-23 19:00:00,Main Electric Boiler (Caldera),37.3,228.0
2026-02-23 20:00:00,Cooling Tower A (Torre Enfriamiento),438.9,78.6
2026-02-23 20:00:00,Cooling Tower B (Torre Enfriamiento),1079.7,117.5
2026-02-23 20:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,448.4
2026-02-23 20:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,411.0
2026-02-23 20:00:00,Industrial Washer A (Lavandería),403.0,20.9
2026-02-23 20:00:00,Industrial Washer B (Lavandería),310.3,21.5
2026-02-23 20:00:00,Tunnel Dishwasher (Cocina),277.8,29.4
2026-02-23 20:00:00,Pool Pump & Heater System,37.5,76.2
2026-02-23 20:00:00,Main Electric Boiler (Caldera),46.8,174.5
2026-02-23 21:00:00,Cooling Tower A (Torre Enfriamiento),995.9,102.5
2026-02-23 21:00:00,Cooling Tower B (Torre Enfriamiento),983.2,116.0
2026-02-23 21:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,368.5
2026-02-23 21:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,407.3
2026-02-23 21:00:00,Industrial Washer A (Lavandería),374.1,31.2
2026-02-23 21:00:00,Industrial Washer B (Lavandería),652.8,20.8
2026-02-23 21:00:00,Tunnel Dishwasher (Cocina),244.3,33.8
2026-02-23 21:00:00,Pool Pump & Heater System,36.1,50.8
2026-02-23 21:00:00,Main Electric Boiler (Caldera),64.9,259.7
2026-02-23 22:00:00,Cooling Tower A (Torre Enfriamiento),1152.8,97.9
2026-02-23 22:00:00,Cooling Tower B (Torre Enfriamiento),1080.8,113.9
2026-02-23 22:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,299.9
2026-02-23 22:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,451.4
2026-02-23 22:00:00,Industrial Washer A (Lavandería),585.7,29.9
2026-02-23 22:00:00,Industrial Washer B (Lavandería),447.1,18.1
2026-02-23 22:00:00,Tunnel Dishwasher (Cocina),254.2,42.0
2026-02-23 22:00:00,Pool Pump & Heater System,20.6,64.2
2026-02-23 22:00:00,Main Electric Boiler (Caldera),35.1,205.2
2026-02-23 23:00:00,Cooling Tower A (Torre Enfriamiento),592.8,65.5
2026-02-23 23:00:00,Cooling Tower B (Torre Enfriamiento),700.3,57.1
2026-02-23 23:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,230.6
2026-02-23 23:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,286.8
2026-02-23 23:00:00,Industrial Washer A (Lavandería),312.5,24.6
2026-02-23 23:00:00,Industrial Washer B (Lavandería),353.5,19.8
2026-02-23 23:00:00,Tunnel Dishwasher (Cocina),259.3,26.3
2026-02-23 23:00:00,Pool Pump & Heater System,19.6,59.1
2026-02-23 23:00:00,Main Electric Boiler (Caldera),46.6,157.3
2026-02-24 00:00:00,Cooling Tower A (Torre Enfriamiento),276.5,27.7
2026-02-24 00:00:00,Cooling Tower B (Torre Enfriamiento),331.3,34.3
2026-02-24 00:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,123.3
2026-02-24 00:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,130.4
2026-02-24 00:00:00,Industrial Washer A (Lavandería),16.3,0.7
2026-02-24 00:00:00,Industrial Washer B (Lavandería),14.2,0.8
2026-02-24 00:00:00,Tunnel Dishwasher (Cocina),10.4,1.3
2026-02-24 00:00:00,Pool Pump & Heater System,8.5,26.0
2026-02-24 00:00:00,Main Electric Boiler (Caldera),19.5,86.1
2026-02-24 01:00:00,Cooling Tower A (Torre Enfriamiento),159.9,30.2
2026-02-24 01:00:00,Cooling Tower B (Torre Enfriamiento),321.1,33.3
2026-02-24 01:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,111.6
2026-02-24 01:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,118.4
2026-02-24 01:00:00,Industrial Washer A (Lavandería),18.9,1.1
2026-02-24 01:00:00,Industrial Washer B (Lavandería),14.0,0.8
2026-02-24 01:00:00,Tunnel Dishwasher (Cocina),10.3,0.8
2026-02-24 01:00:00,Pool Pump & Heater System,9.0,26.9
2026-02-24 01:00:00,Main Electric Boiler (Caldera),21.7,70.9
2026-02-24 02:00:00,Cooling Tower A (Torre Enfriamiento),319.8,35.8
2026-02-24 02:00:00,Cooling Tower B (Torre Enfriamiento),359.1,37.9
2026-02-24 02:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,167.2
2026-02-24 02:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,120.2
2026-02-24 02:00:00,Industrial Washer A (Lavandería),26.0,0.9
2026-02-24 02:00:00,Industrial Washer B (Lavandería),11.7,1.0
2026-02-24 02:00:00,Tunnel Dishwasher (Cocina),10.3,1.5
2026-02-24 02:00:00,Pool Pump & Heater System,14.8,31.2
2026-02-24 02:00:00,Main Electric Boiler (Caldera),33.7,80.2
2026-02-24 03:00:00,Cooling Tower A (Torre Enfriamiento),412.1,52.8
2026-02-24 03:00:00,Cooling Tower B (Torre Enfriamiento),429.5,47.2
2026-02-24 03:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,188.4
2026-02-24 03:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,193.9
2026-02-24 03:00:00,Industrial Washer A (Lavandería),26.4,1.2
2026-02-24 03:00:00,Industrial Washer B (Lavandería),20.0,1.3
2026-02-24 03:00:00,Tunnel Dishwasher (Cocina),15.1,1.7
2026-02-24 03:00:00,Pool Pump & Heater System,7.4,30.0
2026-02-24 03:00:00,Main Electric Boiler (Caldera),31.3,133.9
2026-02-24 04:00:00,Cooling Tower A (Torre Enfriamiento),240.8,23.9
2026-02-24 04:00:00,Cooling Tower B (Torre Enfriamiento),302.3,26.9
2026-02-24 04:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,100.8
2026-02-24 04:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,107.6
2026-02-24 04:00:00,Industrial Washer A (Lavandería),12.2,0.8
2026-02-24 04:00:00,Industrial Washer B (Lavandería),12.7,0.6
2026-02-24 04:00:00,Tunnel Dishwasher (Cocina),7.3,1.4
2026-02-24 04:00:00,Pool Pump & Heater System,10.9,11.1
2026-02-24 04:00:00,Main Electric Boiler (Caldera),20.4,69.7
2026-02-24 05:00:00,Cooling Tower A (Torre Enfriamiento),467.4,47.7
2026-02-24 05:00:00,Cooling Tower B (Torre Enfriamiento),547.8,50.0
2026-02-24 05:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,169.5
2026-02-24 05:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,174.8
2026-02-24 05:00:00,Industrial Washer A (Lavandería),16.2,1.9
2026-02-24 05:00:00,Industrial Washer B (Lavandería),26.8,1.0
2026-02-24 05:00:00,Tunnel Dishwasher (Cocina),13.1,1.7
2026-02-24 05:00:00,Pool Pump & Heater System,25.2,21.4
2026-02-24 05:00:00,Main Electric Boiler (Caldera),28.6,109.0
2026-02-24 06:00:00,Cooling Tower A (Torre Enfriamiento),659.3,77.9
2026-02-24 06:00:00,Cooling Tower B (Torre Enfriamiento),616.6,70.7
2026-02-24 06:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,292.3
2026-02-24 06:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,278.7
2026-02-24 06:00:00,Industrial Washer A (Lavandería),359.4,17.2
2026-02-24 06:00:00,Industrial Washer B (Lavandería),251.2,20.5
2026-02-24 06:00:00,Tunnel Dishwasher (Cocina),230.2,25.1
2026-02-24 06:00:00,Pool Pump & Heater System,28.2,48.0
2026-02-24 06:00:00,Main Electric Boiler (Caldera),55.6,134.0
2026-02-24 07:00:00,Cooling Tower A (Torre Enfriamiento),663.7,56.2
2026-02-24 07:00:00,Cooling Tower B (Torre Enfriamiento),705.9,65.6
2026-02-24 07:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,287.5
2026-02-24 07:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,240.3
2026-02-24 07:00:00,Industrial Washer A (Lavandería),347.9,18.0
2026-02-24 07:00:00,Industrial Washer B (Lavandería),298.9,16.7
2026-02-24 07:00:00,Tunnel Dishwasher (Cocina),200.4,18.1
2026-02-24 07:00:00,Pool Pump & Heater System,32.1,23.2
2026-02-24 07:00:00,Main Electric Boiler (Caldera),28.8,142.8
2026-02-24 08:00:00,Cooling Tower A (Torre Enfriamiento),508.0,97.9
2026-02-24 08:00:00,Cooling Tower B (Torre Enfriamiento),789.7,61.4
2026-02-24 08:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,373.5
2026-02-24 08:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,286.6
2026-02-24 08:00:00,Industrial Washer A (Lavandería),493.3,23.7
2026-02-24 08:00:00,Industrial Washer B (Lavandería),279.5,21.3
2026-02-24 08:00:00,Tunnel Dishwasher (Cocina),239.9,40.9
2026-02-24 08:00:00,Pool Pump & Heater System,32.6,38.3
2026-02-24 08:00:00,Main Electric Boiler (Caldera),60.1,173.5
2026-02-24 09:00:00,Cooling Tower A (Torre Enfriamiento),608.6,73.3
2026-02-24 09:00:00,Cooling Tower B (Torre Enfriamiento),738.6,74.8
2026-02-24 09:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,276.3
2026-02-24 09:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,297.4
2026-02-24 09:00:00,Industrial Washer A (Lavandería),314.3,15.8
2026-02-24 09:00:00,Industrial Washer B (Lavandería),429.0,20.8
2026-02-24 09:00:00,Tunnel Dishwasher (Cocina),211.8,40.4
2026-02-24 09:00:00,Pool Pump & Heater System,22.8,66.7
2026-02-24 09:00:00,Main Electric Boiler (Caldera),44.0,141.5
2026-02-24 10:00:00,Cooling Tower A (Torre Enfriamiento),1099.3,126.8
2026-02-24 10:00:00,Cooling Tower B (Torre Enfriamiento),1212.6,118.8
2026-02-24 10:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,343.3
2026-02-24 10:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,396.8
2026-02-24 10:00:00,Industrial Washer A (Lavandería),536.9,19.4
2026-02-24 10:00:00,Industrial Washer B (Lavandería),433.0,26.9
2026-02-24 10:00:00,Tunnel Dishwasher (Cocina),314.6,50.2
2026-02-24 10:00:00,Pool Pump & Heater System,35.9,81.9
2026-02-24 10:00:00,Main Electric Boiler (Caldera),56.2,258.8
2026-02-24 11:00:00,Cooling Tower A (Torre Enfriamiento),1324.1,119.1
2026-02-24 11:00:00,Cooling Tower B (Torre Enfriamiento),1005.4,104.7
2026-02-24 11:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,487.2
2026-02-24 11:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,515.4
2026-02-24 11:00:00,Industrial Washer A (Lavandería),647.0,44.1
2026-02-24 11:00:00,Industrial Washer B (Lavandería),431.3,23.0
2026-02-24 11:00:00,Tunnel Dishwasher (Cocina),234.2,47.4
2026-02-24 11:00:00,Pool Pump & Heater System,39.0,71.0
2026-02-24 11:00:00,Main Electric Boiler (Caldera),76.4,291.3
2026-02-24 12:00:00,Cooling Tower A (Torre Enfriamiento),789.4,106.2
2026-02-24 12:00:00,Cooling Tower B (Torre Enfriamiento),1034.8,109.1
2026-02-24 12:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,361.2
2026-02-24 12:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,304.1
2026-02-24 12:00:00,Industrial Washer A (Lavandería),503.0,28.0
2026-02-24 12:00:00,Industrial Washer B (Lavandería),390.6,28.8
2026-02-24 12:00:00,Tunnel Dishwasher (Cocina),277.6,32.0
2026-02-24 12:00:00,Pool Pump & Heater System,40.2,77.6
2026-02-24 12:00:00,Main Electric Boiler (Caldera),44.0,265.9
2026-02-24 13:00:00,Cooling Tower A (Torre Enfriamiento),970.4,97.4
2026-02-24 13:00:00,Cooling Tower B (Torre Enfriamiento),1066.8,99.2
2026-02-24 13:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,375.6
2026-02-24 13:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,477.6
2026-02-24 13:00:00,Industrial Washer A (Lavandería),377.4,32.6
2026-02-24 13:00:00,Industrial Washer B (Lavandería),428.2,23.5
2026-02-24 13:00:00,Tunnel Dishwasher (Cocina),266.0,32.5
2026-02-24 13:00:00,Pool Pump & Heater System,40.6,91.9
2026-02-24 13:00:00,Main Electric Boiler (Caldera),64.8,230.8
2026-02-24 14:00:00,Cooling Tower A (Torre Enfriamiento),941.9,86.4
2026-02-24 14:00:00,Cooling Tower B (Torre Enfriamiento),982.5,109.0
2026-02-24 14:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,396.4
2026-02-24 14:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,333.2
2026-02-24 14:00:00,Industrial Washer A (Lavandería),431.4,29.8
2026-02-24 14:00:00,Industrial Washer B (Lavandería),588.5,34.5
2026-02-24 14:00:00,Tunnel Dishwasher (Cocina),289.2,35.1
2026-02-24 14:00:00,Pool Pump & Heater System,31.6,53.2
2026-02-24 14:00:00,Main Electric Boiler (Caldera),74.2,317.2
2026-02-24 15:00:00,Cooling Tower A (Torre Enfriamiento),1039.9,74.1
2026-02-24 15:00:00,Cooling Tower B (Torre Enfriamiento),978.7,103.7
2026-02-24 15:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,275.2
2026-02-24 15:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,397.7
2026-02-24 15:00:00,Industrial Washer A (Lavandería),556.2,25.1
2026-02-24 15:00:00,Industrial Washer B (Lavandería),549.6,28.4
2026-02-24 15:00:00,Tunnel Dishwasher (Cocina),272.9,33.6
2026-02-24 15:00:00,Pool Pump & Heater System,21.7,63.6
2026-02-24 15:00:00,Main Electric Boiler (Caldera),62.6,203.5
2026-02-24 16:00:00,Cooling Tower A (Torre Enfriamiento),805.2,97.3
2026-02-24 16:00:00,Cooling Tower B (Torre Enfriamiento),1176.5,119.6
2026-02-24 16:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,419.2
2026-02-24 16:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,508.8
2026-02-24 16:00:00,Industrial Washer A (Lavandería),708.8,20.9
2026-02-24 16:00:00,Industrial Washer B (Lavandería),341.5,29.3
2026-02-24 16:00:00,Tunnel Dishwasher (Cocina),370.8,38.7
2026-02-24 16:00:00,Pool Pump & Heater System,29.1,55.6
2026-02-24 16:00:00,Main Electric Boiler (Caldera),37.8,272.7
2026-02-24 17:00:00,Cooling Tower A (Torre Enfriamiento),1057.5,98.9
2026-02-24 17:00:00,Cooling Tower B (Torre Enfriamiento),1088.2,124.6
2026-02-24 17:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,364.9
2026-02-24 17:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,387.2
2026-02-24 17:00:00,Industrial Washer A (Lavandería),575.3,45.8
2026-02-24 17:00:00,Industrial Washer B (Lavandería),439.7,37.3
2026-02-24 17:00:00,Tunnel Dishwasher (Cocina),433.5,42.4
2026-02-24 17:00:00,Pool Pump & Heater System,33.4,61.4
2026-02-24 17:00:00,Main Electric Boiler (Caldera),60.6,195.3
2026-02-24 18:00:00,Cooling Tower A (Torre Enfriamiento),599.8,102.7
2026-02-24 18:00:00,Cooling Tower B (Torre Enfriamiento),1069.8,99.0
2026-02-24 18:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,473.2
2026-02-24 18:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,347.8
2026-02-24 18:00:00,Industrial Washer A (Lavandería),542.3,21.8
2026-02-24 18:00:00,Industrial Washer B (Lavandería),491.5,30.7
2026-02-24 18:00:00,Tunnel Dishwasher (Cocina),298.9,41.1
2026-02-24 18:00:00,Pool Pump & Heater System,37.4,75.6
2026-02-24 18:00:00,Main Electric Boiler (Caldera),74.6,273.0
2026-02-24 19:00:00,Cooling Tower A (Torre Enfriamiento),1001.6,113.8
2026-02-24 19:00:00,Cooling Tower B (Torre Enfriamiento),1099.1,78.8
2026-02-24 19:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,474.3
2026-02-24 19:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,400.9
2026-02-24 19:00:00,Industrial Washer A (Lavandería),517.4,30.6
2026-02-24 19:00:00,Industrial Washer B (Lavandería),457.4,26.6
2026-02-24 19:00:00,Tunnel Dishwasher (Cocina),255.8,52.4
2026-02-24 19:00:00,Pool Pump & Heater System,33.5,63.0
2026-02-24 19:00:00,Main Electric Boiler (Caldera),41.9,241.5
2026-02-24 20:00:00,Cooling Tower A (Torre Enfriamiento),829.7,124.1
2026-02-24 20:00:00,Cooling Tower B (Torre Enfriamiento),1382.7,104.8
2026-02-24 20:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,541.9
2026-02-24 20:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,484.1
2026-02-24 20:00:00,Industrial Washer A (Lavandería),547.4,16.4
2026-02-24 20:00:00,Industrial Washer B (Lavandería),376.6,24.7
2026-02-24 20:00:00,Tunnel Dishwasher (Cocina),367.8,52.5
2026-02-24 20:00:00,Pool Pump & Heater System,32.4,72.2
2026-02-24 20:00:00,Main Electric Boiler (Caldera),63.2,247.1
2026-02-24 21:00:00,Cooling Tower A (Torre Enfriamiento),895.4,98.8
2026-02-24 21:00:00,Cooling Tower B (Torre Enfriamiento),1041.7,97.0
2026-02-24 21:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,521.0
2026-02-24 21:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,371.6
2026-02-24 21:00:00,Industrial Washer A (Lavandería),484.7,23.6
2026-02-24 21:00:00,Industrial Washer B (Lavandería),482.1,27.5
2026-02-24 21:00:00,Tunnel Dishwasher (Cocina),348.4,25.9
2026-02-24 21:00:00,Pool Pump & Heater System,30.9,74.9
2026-02-24 21:00:00,Main Electric Boiler (Caldera),66.0,224.8
2026-02-24 22:00:00,Cooling Tower A (Torre Enfriamiento),963.6,105.0
2026-02-24 22:00:00,Cooling Tower B (Torre Enfriamiento),706.5,111.6
2026-02-24 22:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,421.7
2026-02-24 22:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,309.5
2026-02-24 22:00:00,Industrial Washer A (Lavandería),440.1,19.0
2026-02-24 22:00:00,Industrial Washer B (Lavandería),436.6,25.0
2026-02-24 22:00:00,Tunnel Dishwasher (Cocina),193.5,40.1
2026-02-24 22:00:00,Pool Pump & Heater System,38.3,73.4
2026-02-24 22:00:00,Main Electric Boiler (Caldera),59.8,171.6
2026-02-24 23:00:00,Cooling Tower A (Torre Enfriamiento),684.4,81.7
2026-02-24 23:00:00,Cooling Tower B (Torre Enfriamiento),846.7,73.2
2026-02-24 23:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,327.8
2026-02-24 23:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,354.0
2026-02-24 23:00:00,Industrial Washer A (Lavandería),346.3,30.7
2026-02-24 23:00:00,Industrial Washer B (Lavandería),513.0,16.9
2026-02-24 23:00:00,Tunnel Dishwasher (Cocina),316.5,33.7
2026-02-24 23:00:00,Pool Pump & Heater System,34.0,52.3
2026-02-24 23:00:00,Main Electric Boiler (Caldera),63.6,211.3
2026-02-25 00:00:00,Cooling Tower A (Torre Enfriamiento),324.8,24.4
2026-02-25 00:00:00,Cooling Tower B (Torre Enfriamiento),355.2,31.3
2026-02-25 00:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,122.7
2026-02-25 00:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,133.9
2026-02-25 00:00:00,Industrial Washer A (Lavandería),21.5,0.9
2026-02-25 00:00:00,Industrial Washer B (Lavandería),19.1,0.6
2026-02-25 00:00:00,Tunnel Dishwasher (Cocina),9.6,1.2
2026-02-25 00:00:00,Pool Pump & Heater System,12.3,20.9
2026-02-25 00:00:00,Main Electric Boiler (Caldera),11.2,65.2
2026-02-25 01:00:00,Cooling Tower A (Torre Enfriamiento),431.3,43.9
2026-02-25 01:00:00,Cooling Tower B (Torre Enfriamiento),344.0,44.0
2026-02-25 01:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,198.2
2026-02-25 01:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,195.0
2026-02-25 01:00:00,Industrial Washer A (Lavandería),25.5,1.3
2026-02-25 01:00:00,Industrial Washer B (Lavandería),27.1,1.2
2026-02-25 01:00:00,Tunnel Dishwasher (Cocina),15.7,1.1
2026-02-25 01:00:00,Pool Pump & Heater System,0.0,35.5
2026-02-25 01:00:00,Main Electric Boiler (Caldera),15.8,106.9
2026-02-25 02:00:00,Cooling Tower A (Torre Enfriamiento),466.1,44.5
2026-02-25 02:00:00,Cooling Tower B (Torre Enfriamiento),520.6,40.2
2026-02-25 02:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,188.4
2026-02-25 02:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,188.9
2026-02-25 02:00:00,Industrial Washer A (Lavandería),24.3,1.4
2026-02-25 02:00:00,Industrial Washer B (Lavandería),26.9,0.8
2026-02-25 02:00:00,Tunnel Dishwasher (Cocina),13.5,1.3
2026-02-25 02:00:00,Pool Pump & Heater System,19.8,25.0
2026-02-25 02:00:00,Main Electric Boiler (Caldera),6.8,117.7
2026-02-25 03:00:00,Cooling Tower A (Torre Enfriamiento),351.5,33.6
